id,channel,category,title,content,view_cnt,like_cnt,comment_cnt,created_at,own_company,url
137,ppomppu,뷰티,"세타필 로션 473ml*3, 사은품 약간 (28,400원/무료)","지마켓에서 세타필 로션 행사를 하네요. 

세타필 로션 473ml 3개에 사은품으로 로션 118ml 1개, 바디워시 50ml 2개를 준다고 합니다.

18% 세타필 중복할인 쿠폰 받아야 합니다. U클럽쿠폰이라서 일반 사용자는 15% 쿠폰을 받아야 합니다.

가격은 28,400원인데, 결제할인에서 클럽스타데이 5% 결제할인 선택하면 26,980원이 결제 금액입니다.

12월 1일에 적립금 10%를 스마일캐시로 적립해 준다고 합니다.

대용량 로션은 591ml인데, 이것은 살짝 작은 표준 용량 473ml 입니다. ",18035,47,18,2025-10-22 23:02:00,0,
138,ppomppu,의류,"폴햄 기모 플리스 스트레이트 팬츠 (12,180원/2장이상무료)","기모있는거고 일자핏이라 깔끔합니다
가성비 좋아요
색상 다양하게 있습니다",17690,0,17,2025-10-22 23:33:00,0,
139,ppomppu,잡화,"네파 칸타레 와이드핏 방수 등산화 (75,348/무배) *KB카드 69,321, 현대 71,581","다운을 사니까 신발도 사고 싶은 이상한 의식의 흐름에 몸을 맡겨 찾다가 괜찮아보여서 질렀습니다

25년 신상인데 가격이 굉장히 착하네요

미드컷이라 발목을 어느 정도 잡아주면서도 구동범위가 나올 것 같고
아웃솔은 부틸 70%라 접지력도 괜찮고 너무 뻣뻣?하지 않을 것 같구요
미드솔은 PHYLON MID SOLE인데 쿠셔닝 좋다고 유명한 것 같습니다
인솔은 Breathable인솔이라는데 네파 자체개발 쿠셔닝 인솔인거 같고 이건 안 신어봐서 모르겠네요;
(적당히 편해주기만을 바랄 뿐..)

부틸이 문제?가 마모가 좀 잘된다는건데 창갈이도 가능하다고하니 여차하면 창갈이해서 쓰면 될 것 같습니다
(근데 신발이 싸서..그냥 새걸 사는 것도,,)

워터프루프 방수소재라 쉽게 젖지 않는다는데.. 뭔 소재인지는 안 적혀있네요

한치수 업해서 사라고 나와있는걸 보니 신발이 좀 타이트한거 같습니다(아니면 등산양말 고려한걸지도,,.)

일단 쿠폰 먹이면 75,348까지는 기본적으로 나오는데 KB카드랑 현대카드 추가 청구할인 들어간다고 하고요
KB카드가 제일 혜택 좋은데 전 없어서....아쉽지만 전 현대카드로 했습니다",13570,0,17,2025-10-23 11:30:00,0,
140,ppomppu,의류,"K2 남여공용 롱 패딩 벤치다운 (99,490원/무료)","24년 기본 벤치 다운인데 10만원이네요

오리털에 모자 주머니부분은 볼패딩이라고 나와있어요

기본 롱패딩중에선 디자인이나 기본 기능은 10년도 더 나온 제품이라 편하게 전투용으로 입기 딱좋음

구스는 요새 안나오는지 가격 내리고 덕으로만 나오네요

구스는 10만원 중반대  초반대는 종종 나온걸로 알고있습니다.

기장은 이름 그대로 벤치다운이라 롱다운중 가장 길꺼에요

바로 링크 가시면 99,490원 나옵니다.

경유는 찾아봤는데 못찾겠네요 1~2프로 추가 적립되는게 있을거 같기도 한데ㅜ",17235,1,20,2025-10-23 12:33:00,0,
141,ppomppu,의류,"블랙야크 약기모 공용맨투맨 L베누스(25,553원/무료)","다양한 활동에입을수있는 약기모스타일의 기본맨투맨이라
지금 딱 입기 좋아요!!
기능과 신축성 까지 좋습니다
브랜드 아닌 맨투맨 사면 쪼그라 들어서 ㅠㅠ
브랜드맨투맨인데 싸면 구입하는편 ㅋㅋ
후기는 네이버 검색하시는게 좋을듯 합니다
약간 크게 나와서 한치수 작게들 산다고 하네요

31,941원 나오는데
20% 이쿠폰 꼭 받으세요!!
그러면 25,000원대 나옵니당!!",13130,1,6,2025-10-23 18:30:00,0,
142,ppomppu,의류,"지이크 F/W시즌 프리미엄 라인 울 혼방 스판 수트 2종 (99,080원 / 무배)","12% 쿠폰 사용하셔야  99,080원 나옵니다
범용성 좋고 무난한 정장 수트입니다
울 70% 이상인데 이 정도 가격이면 괜찮네요",22214,2,7,2025-10-23 18:35:00,0,
143,ppomppu,의류,"블랙야크 남성 데일리 경량패딩 L플루토경량다운자켓 (46,760/무료)","10월초 보다 가격 내려갔네요 

24년제품 유행없는 기본형 경량패딩 4만원 중반  정가 17.9  할인율 70% 좀 넘네요

다운 솜털80 깃털 20  100 사이즈 기준 314g 

옷 입어보니 가볍고 부드러워요 목에 약간 기모도 있구요

그리고 안쪽주머니도 있고 손목에 찍찍이 처리 되있습니다 

진짜 다 마음에 드는데 정말 아쉬운데 주머니가 지퍼가 아니고  똑딱이 단추 입니다

롯데온3.5% (토스) 있어서 확인해보니 롯데온 보다는 G마켓이 5천원 가량 저렴합니다

G마켓은 1% 적립 있어요",25205,5,14,2025-10-23 19:38:00,0,
144,ppomppu,의류,"네파 윈드스토퍼 구스 롱다운 136,230원/무","25년 신상에 윈드스토퍼 구스 롱인데 13만원대 나옵니다 

윈드스토퍼 소재가 싸진건지 이옷이 싼건지 덕도 아니고 구슨데 굉장히 저렴하네요

이월도 이정도 스펙이면 10만 중후반대 나올텐데

신상이라 그런가 후기는 찾아보기 힘드네요

햠량은 100기준 330g 이라고 되어있는거 보니 준수하네요

혹시나 빅로고로 뒤통수 치나 했는데 그냥 깔끔한 기본이네요

기장이 벤치패딩 만큼 길진 않구요 그래도 무릎 아래로 내려오네요

하나 사면서 올려봐요",14873,2,24,2025-10-24 8:16:00,0,
145,ppomppu,의류,"오프닝프로젝트 다운자켓 블랙 65%할인 (99,900원/무배)","여기 패딩 따뜻한데, 가격 10이하로 나왔네요
지퍼 투웨이로 돼있어서 편합니다
다른것도 90%까지 세일이라 살거있으시면 한 번 보시면 좋을듯합니다",11932,0,12,2025-10-24 17:33:00,0,
146,ppomppu,의류,"네파 공용 써모-퍼프 베스트(44,740원/무료)","쿠폰까지 받으시면 4만4천~
상품평이 없엉...ㅠㅠ
실사는 있는뎅...ㅠㅠ",16469,0,8,2025-10-24 18:44:00,0,
147,ppomppu,의류,"블랙야크 남여공용 기능성 헤비 덕다운 베스트 L마르스다운베스트 (59,630/무배)","블랙야크 덕다운 베스트입니다. 
얇은거 아니고 두툼합니다. 
날씨 추워지고 있는데 필요하신 분들 보세요.",23792,1,8,2025-10-24 18:46:00,1,
148,ppomppu,잡화,"언더아머 더플백 종류 다양 (31,020원/무료)","사이즈 작은 것 부터 큰거까지 종류 다양하게 있고 가격 동일합니다
큰게 가성비 좋네요",23666,1,8,2025-10-24 19:09:00,0,
149,ppomppu,의류,"에디션 오버핏 기모 맨투맨 후드 (23,980원/무배)","기모들어가서
외투 안입고 이거 하나만 입어도 괜찮을 것 같아 샀습니다
평소에 오버핏 잘 입으시는분 사세용 ",12609,3,9,2025-10-25 10:33:00,0,
150,ppomppu,잡화,"락포트 시티 라이트 콜 타이 스니커즈 (78,760원/무료)","락포트 스니커즈 78,760원 나옵니다
흰색만 있고 착화감 괜찮습니다 ",12759,2,10,2025-10-25 12:30:00,1,
151,ppomppu,의류,"킨록 말가죽 포인트 스웨이드 트러커 재킷 (196,710원/무료)","기획전세일가에 쿠폰 15% 하시면 위 가격 나옵니다
가죽에 스웨이드 소재입니다",16071,1,16,2025-10-25 12:30:00,0,
152,ppomppu,의류,"25 신상 네파 공용 에센셜 헤비 롱다운 119,930원/무료","담주부터 영하권이라 어제 밤에 구매했는데, 

고객센터 전화해보니 빠르면 월욜 늦으면 화욜 도착이라네요 

당장 월욜부터 추워지는데, 당근으로 다 정리했더니 갑자기 추워질 줄이야

따수운건 패딩은 무조건 롱패딩입니다. 구스는 좋은거 살때 신상 좋은걸로 그냥 사고

출퇴근 일할때 대충 입을라고 오리 롱패딩 보는데요 신상인데도 가격 좋네요

롱패딩 오리털은 브랜드마다 다 거기서 거기라 싸고 연식 짧은게 장땡

보통 1년차가 이가격 나오는데 신상인거 보니 기획인가 봅니다 

그래도 싼맛으로 사봤습니다. 

소매스커프나 옆트임 등 기능적으로 충실한 기본 스타일입니다

저는 토스 경유해서 1.5프로 적립까지 받았습니다 참고하세요",40878,7,16,2025-10-25 14:25:00,1,
153,ppomppu,의류,"아이더 남성 블럭형 2레이어 방풍 자켓 (52,440원/무료)","남성 2레이어 방풍 자켓입니다
색상 베이지, 카키 있네요",19680,0,10,2025-10-25 17:43:00,0,
154,ppomppu,의류,"네파 남여 라운드 레타 구스다운 베스트조끼 (41,540원/무료)","가벼운 경량다운 베스트입니다
충전재 구스입니다
남성용, 여성용 따로 되어 있습니다",16543,0,8,2025-10-25 18:21:00,0,
155,ppomppu,의류,"폴햄 경량점퍼 (40,230원/무료)","지금부터 초겨울까지 입기 좋습니다
디자인 깔끔해요",14919,0,8,2025-10-25 18:45:00,0,
156,ppomppu,의류,"노스페이스 슈퍼플렉스 RDS 다운 코트 NC1DQ55 (277,620원/무배)","카드 할인까지 들어가면 277,620원 무배입니다
구매하고 혜택 신청하기 누르면 
적립금도 따로 15,000있어서 체감가는 더 내려가네요
노스 롱패딩인데 이 가격이면 괜찮네요",18795,0,7,2025-10-25 19:01:00,0,
157,ppomppu,의류,"커버낫 후드티 4종 (34,430/무배)","커버낫 후드티 3만원대로 저렴하네요
동일 가격대로 여러개가있어서 공유하는김에 같이 공유드려요.",18312,0,11,2025-10-25 19:20:00,1,
158,ppomppu,의류,"지오지아 슬랙스 (23,820원/무료)","스트레이트핏이랑 와이드핏 있습니다
색상 여러가지 있고 지금날씨에 입기 좋은 두께에요",19346,0,7,2025-10-25 19:35:00,0,
159,fmkorea,잡화,"나이키 에어 모나크 SE IB2281-700 (76,330원) (무료)","가을엔 아무래도 카멜색 운동화지 싶어서 찾아보다가
에어포스 된장은 너무 많이들 신으니 좀 다른거 없으려나 싶었는데
나이키 에어모나크 카멜색 신규컬러로 나왔길래 공유함
쿠폰에 카드할인까지 적용하니 7만원 중반 나옴",97812,16,74,2025-10-13 11:23:00,0,
160,fmkorea,의류,"스파오 베이직 푸퍼_SPJPE4TC11 (카드) (27,240원) (무료)","전투용 블랙 M, L, XL 사이즈 있음
다른색도 있는데 잔여사이즈 다 다름",196797,72,218,2025-10-13 22:26:00,0,
161,fmkorea,의류,"일꼬르소 캐시미어 블렌드 스트럭처 발마칸 코트 (207,762원) (무료)","색상은 3가지 입니다.(블랙, 네이비, 브라운)

다른상품들도 적용 됩니다.

15% 쿠폰+10% 쿠폰+10000마일리지+페이코 7% 쿠폰(페이코에서 LF 검색후 쿠폰 받기)
15% 쿠폰 및 마일리지는 여기서 받으세요",233278,67,268,2025-10-14 21:31:00,0,
162,fmkorea,뷰티,"아쿠아파워 올인원 200ml 세트(+올인원 100ml) + 3천원 상품권 (39,424원) (무료)","저 이것만 쓰는데요.
지성 피부인데 가벼워서 좋더라구요 향도 깔끔하고..
화장품 잘 모르고, 귀찮아서 올인원만 쓰는지라 제품에 대해서는 더 할 말이 없고

안그래도 핫딜 또 언제 올라오나 싶었는데 https://m.fmkorea.com/9026973335 이거 구매할라다가 한 번 더 찾아봤더니 괜찮아서 올려봅니다.
위 링크는 240ml에 35,840원, 제가 올린 링크는 300ml라 비례식으로 44,800원 나와야되는데 

12%쿠폰 적용해서 39,424원에 SSG 모바일 쿠폰 3천원까지 더하면 체감가는 36,000원대로 떨어지네요 가격 괜찮죠.
*필요하다면 선물포장백도 같이 줍니다.",20108,18,35,2025-10-15 9:28:00,0,
163,fmkorea,뷰티,"피지오겔 DMT 포맨 올인원 플루이드100ML (19,430원) (무료)","25%쿠폰 적용시 19,430원이고 올인원로션이라 간단하게 바르기 좋음

피부건조한사람 추천",38940,8,28,2025-10-15 18:27:00,0,
164,fmkorea,의류,H&M 미드시즌 세일 (다양) (3만이상무료),"최대 50% 할인에서 최대 70% + 상품 추가로 변경됨

회원 3만원 이상 무배, 비회원 5만원 이상 무배

그 이하는 배송비 2,500원",113684,28,73,2025-10-15 21:57:00,0,
165,fmkorea,뷰티,"닥터지 블랙 스네일 크림 50ml 1+1 (25,550원) (무배)","24시간 뷰티어택으로 역대급 혜택이라고함
10%캐시적립+구매금액대별 사은품 있음
군대에서 쓰고 잘 맞았어서 행사할때 하나 가본다",12635,7,36,2025-10-16 11:59:00,0,
166,fmkorea,의류,"페이탈리즘 블랙워싱 와이드핏 청바지 (9,900원) (무료)","전투용 바지입니다 

입고 똥싸고 오줌싸도 괜찮은것같습닌다",213135,77,284,2025-10-16 20:55:00,0,
167,fmkorea,뷰티,"무신사스탠다드뷰티 퍼펙트 클리어 클렌징 폼 3개 (8,790원) (무료)","3개부터 구매 가능합니다.

결제창에서 20% 쿠폰 적용하면 8790원 나옵니다",13116,2,27,2025-10-17 10:37:00,0,
168,fmkorea,뷰티,"라보에이치 약산성샴푸 400ml 본품 + 400ml 리필 (19,210원) (무료)","아모레퍼시픽 10% 쿠폰 할인받을때 샴푸 400ml + 리필 400ml 19,210원 마지막핫딜 올라온거보다 싸고 지성두피에 쓰기 나쁘지않음",13214,8,37,2025-10-17 11:45:00,0,
169,fmkorea,의류,"자바나스 올시즌 카라스웨트셔츠 (25,900원) (무료)",자바나스 럭비티 2.59만 배색 깔끔해서 한벌정도 있으면 나쁘지않음,49184,17,58,2025-10-17 14:52:00,0,
170,fmkorea,잡화,"아디다스 스니커즈 (34,153원) (무료)","신세계에서 특가 많이 하네요.

15%쿠폰 적용하면 34,153원 이네요

사계절 내내 잘 신었던거네요.",65604,15,47,2025-10-17 21:31:00,0,
171,fmkorea,의류,"빈폴 퀼팅 패딩 점퍼 BC4838PP25 (79,470원) (0원)","빈폴 온쇼페 들어가서 최저가뜨노
재고 다 XL까지 다 있음 ",74494,29,64,2025-10-18 0:06:00,0,
172,fmkorea,의류,"마운틴벨리 플리스 기모 팬츠 1+1 (19,980원) (무료)",두꺼운 겨울용 기모버전인데 이전에 올라왔던 얇은 여름용 바지랑 가격 비슷해서 싼듯,22721,27,27,2025-10-18 10:35:00,0,
173,fmkorea,잡화,"나이키 코르테즈 DM4044 (64,050원) (무료)","사이즈 빠진게 좀 있는데 전에 올라온 딜이랑 비교하면 훨씬 쌈
롯데백화점꺼고 나이키코리아탭이라 정품임",71514,13,39,2025-10-18 16:22:00,0,
174,fmkorea,의류,"카파 캐주얼 우븐 셋업 + 패딩 베스트 3종 세트 (등쿠제외39,970) (무료)","남성 카파 세트 폰드그룹 몰인데 3종세트 등급혜택 쿠폰까지 사용하면 위짤처럼 최대 35,970원의 한방에 겨울나기 쌉가능

품질은 잘모르겠음 글쓴이도 처음 구매해봄",80498,56,145,2025-10-18 23:16:00,0,
175,fmkorea,잡화,"락포트 시티 콜 타이 스니커즈 (76,900원) (무료)",전에 올라온게 8만원대였는데 7만원대길래 더 싸서 올려봄,43512,7,32,2025-10-19 12:54:00,0,
176,fmkorea,잡화,"나이키 스트럭처 26 HJ1102-001(삼성페이 삼성카드) (74,009원) (무배)","신세계앱 > 비욘드쇼핑에서

스트럭처26 올검 세일합니다.

15%누구나 쿠폰 및 삼성페이 삼카기준
74,009원입니다.",86155,37,205,2025-10-19 17:46:00,0,
177,fmkorea,뷰티,"리우젤 그루밍토닝 200 (17,690원) (무료)","저번에 형님들 인기 많아서 다시 가져왔습니다 
(메이플 시럽 아닙니다 드셔도 제책임 아닙니다) 

사은품은 없지만 용량별로 최저가인거 같내요
이전글에 비해서 작은용량은 ㄱㄱ",22261,11,61,2025-10-20 15:19:00,0,
178,fmkorea,뷰티,"미샤 수퍼 아쿠아 울트라 히알론 클렌징 폼, 200ml, 2개 (7,790원) (무료)","마침 폼클렌징 더 떨어졌는데 후기 좋아서 사봄

200ml 1개 기준 개당 3,895원",12004,1,16,2025-10-20 17:51:00,0,
179,fmkorea,뷰티,"리코셀 마스크팩 100매 (16,980원) (무료)","지금 쓰고 있는데 싸게 나와 추가 구매합니다
스마일클럽만 이 가격일수도 있습니다.",19250,15,38,2025-10-20 21:07:00,0,
180,fmkorea,잡화,"나이키 스트럭처 26 남성/여성 (삼성페이+삼성/현대카드기준) (69,656원) (무료)","21일 00시부로 혜택 변동으로
비욘드 시그니처 20% 쿠폰 + 삼성/현대카드 적용시 69,656원입니다..
비욘드 시그니처 20% 쿠폰링크 : https://deptapp.shinsegae.com/pn6vox
7만원 밑으로 내려왔으니 6만원까지 가려나요...

신세계앱 > 비욘드 쇼핑에서
삼성페이 삼성카드 기준
어제보다 약 3,500원 이상 할인된...

70,493원에 스트럭처 26 (남성/여성) 판매합니다.

해당 상품페이지에서 누구나 12% 쿠폰 + 결제수단에서 삼성페이 삼성카드 선택하시면 됩니다.

스트럭처 26 HJ1102-001 (남성 / 올검)",68743,21,93,2025-10-20 22:55:00,0,
181,fmkorea,의류,"마운틴벨리 기모안감 반집업 플리스 티셔츠 2개 (14,970원) (0원)","개당 7천원대 작업복으로 ㅅㅌㅊ
이거 입고 소개팅가면 에프터들어옴 상남자컨셉 고트",49427,11,32,2025-10-22 0:04:00,1,
182,fmkorea,의류,"지오다노 MW 테이퍼드 핏 히든밴딩 슬랙스 (19,840원) (무료)","지난번 올라온 딜이랑 비슷하게 2만원 안되는 가격이고 적립금 생각하면 더 싼듯
두께가 있어서 지금부터 겨울정도까지 입을만함",28292,14,29,2025-10-22 13:46:00,0,
183,fmkorea,의류,"드릭스 특양면 오버핏 긴팔티+무료반품 (16,560원) (0원)","만원대 무배에 사이즈 개넉넉이라 무료반품되길래 사봄
비침없는듯",94969,24,43,2025-10-23 0:03:00,1,
184,fmkorea,의류,"에잇세컨즈 가네코 가디건 (15,760원) (무료)","에잇세컨즈데이 프로모션이라 저렴하게 나온듯
여름엔 에어컨 바람막이용으로 입으면 되고
가을 겨울엔 아우터, 이너 등 전투용으로 입으면 됨
사이즈 M부터 XXL 까지 있음",100476,28,35,2025-10-23 18:37:00,0,
185,fmkorea,뷰티,"도브 바디워시 1L 2개 (10,944원) (무료)","쿠폰 적용하면 10,944원 나옴

데일리로 쓰기 좋음",18441,13,44,2025-10-25 11:28:00,0,
186,fmkorea,의류,무탠다드 슈퍼세일 팬츠류 2만원대 外 (2만원대) (무료),"무탠다드 슈퍼세일 하네요.

갈수록 근데 할인율이 맛없어지는 느낌은 몬지...

그래도 걔중에 스테디하게 패션커뮤니티에 언급 많이 되고 평 괜찮은것들 위주로 남겨봐요

무탠다드 글올리면 유니클로 비교 댓글 마니 달려서 미리 말씀드리면 같은값이면 유니클로가 무탠다드보다 질 월등히 낳낫습니당.

규모의 경제라서 이건 쩔수에용.

다만 무탠다드는 양아치짓이긴 한데, 무신사 플랫폼에서 인기 많은 아이템들 모티브 삼아서 본인들이 카피아닌 카피처럼 만드는 경우들이 엄청 많아서 우리나라에서 인기 있는 디자인/핏 이 장점이긴해요.

근데 양아치짓은 맞긴 함.. 플랫폼 파워로 찍어누르는거라..

여튼 각설하고 추천하는거 몇개만 남깁니당.",184000,162,204,2025-10-25 16:48:00,0,
,mam2bebe,뷰티,"무신사) 디마프 밀크클렌져 300ml x 3개 48,320원 초핫딜(개당 16,100원)","쿠폰전부 받으시고
20퍼 뷰티쿠폰에
장바구니 4천원 할인에 카카오머니 5천원할인되어서 초핫딜입니다
그간 가격이 높아서 꼬박꼬박 사긴 좀 부담이었는데
초핫딜이에요
써본 클렌징밀크 중에 마무리 보습감이 제일 높아요
건성분들은 한번 써보셔요
타임세일이라 시간지나면 가격오를거같아요",4945,84,81,2025-10-27 2:11,0,
,mam2bebe,뷰티,"페이코) 듀이셀 프라이빗케어마스크 20개 28,672원 초핫딜","페이코 36% 할인인데 모여서 쿠폰쓰기 13% 적립됩니다(3,727p)

페이코 http://payco.kr/sryxR?referKey=kLod4SziKu

모임초대 http://payco.kr/sryxR?partyId=3IMsJ5tV5W

듀이셀 공홈 들어가면 전제품 20% 쿠폰 들어와있어요)
타겟이면 알려주세요

프라이빗케어마스크 5p 1+1 34,000원짜리 있는게 그거 말고 28,000원짜리로 사세요

마스크팩 10개 https://www.dewycel.co.kr/m/product.html?branduid=2124370#none

요거 수량 2개 담음 마스크팩 20개에요
주1회용 마스크팩이고 제 최애 팩입니다~~",3343,71,73,2025-10-27 8:06,0,
,mam2bebe,의류,"이몰)스파오키즈 긴팔 파자마 14,310원 무배","스파오 파자마가 애들이 좋아하는 패턴 많아서 좋아요 
소재 두껍지 않아서 좋고 건조기 막 돌리는데도 괜찮더라구요 ",9488,150,23,2025-10-27 9:37,0,
,mam2bebe,의류,"지마켓) 휠라키즈 패딩조끼 바람막이 2in1 쿠폰가 47,990원 무배","날씨 갑자기 추워졌네요.
코트는 추울거 같구 자켓에
패딩조끼 들어있는 제품이라
따뜻해보여서 샀어요

블랙, 민트, 핑크 있구요
사이즈 100~165까지 있어요
롯백 12%쿠폰 다운받으세요",6827,56,6,2025-10-27 12:52,0,
,mam2bebe,의류,"롯데온) 페리미츠 빅카라 꽃나염 패딩점퍼 22,920원","완전 두껍진 않아서 지금부터 바로 입힐 수 있을거같아요 ㅋㅋ 
여기꺼 가성비템으로 넘 좋아서 딸 두신 맘님들 추천해여~~",11000,121,20,2025-10-27 14:24,1,https://cafe.naver.com/skybluezw4rh/13964356
,mam2bebe,의류,"무신사) lee 키즈 트위치 로고 레귤러핏 숏푸퍼 덕다운 리버시블 패딩 66,850원","가격좋아요 20%쿠폰 있어요
리버시블이라 현란한 무늬싫으시면 안쪽으로 입게하심돼요. 근데 사이즈랑 색상이 없을수도 있어요 블랙은 작은사이즈들만, 그린은 여유있어요 아직",,85,7,2025-10-27 15:42,0,https://cafe.naver.com/skybluezw4rh/13964691
,mam2bebe,의류,롯데온) 베네통 키즈 후드 경량 덕다운 점퍼패딩 QADJ10461 카페머니 64290원,"가격 많이 내렸네요

​오늘같은 날씨에 이게 딱이 아닐까싶어서...

​저희는 2명이라 2개샀는데 2개사면 토스페이*삼카나 롯카 또는 카카오페이머니할인으로 두개 117000정도나와요(약 한 벌 58500정도?)

​아이보리는 110만 핑크랑 멀티는 사이즈 다 있어요!

​아이보리빼곤 공홈가세요!!!!!!",8369,90,41,2025-10-27 15:52,1,https://cafe.naver.com/skybluezw4rh/13964727
,mam2bebe,의류,"롯데온) 울라이크 감탄 기모팬츠 3종 9,610원","블랙 모카브라운 차콜색상 3종 와요 ㅎㅎ
바지 3개에 만원도 안해도 가성비 미쳤어요 정말 ㅋㅋㅋ..
허리도 밴딩에 기모라 겨울에 따뜻하게 입기 좋을듯요",6736,97,46,2025-10-27 16:55,1,https://cafe.naver.com/skybluezw4rh/13965035
,mam2bebe,의류,"옥션) 베이직 카라 퀼팅 점퍼 21,650원","블랙이랑 옐로우는 중간사이즈가 빠져있지만..
그외건 거진다있어요 ㅎㅎ",10000,82,20,2025-10-27 20:40,0,https://cafe.naver.com/skybluezw4rh/13965741
,mam2bebe,잡화,"롯데온) 나이키 플렉스 어드밴스 부츠 43,060원","아기 방한부츠로 유명하던데 가격 저렴해서 공유해요!
후기 찾아보니 사이즈 크게 나온다고 하네요
참고해서 구매하세욤",11000,250,45,2025-10-27 21:21,1,https://cafe.naver.com/skybluezw4rh/13965880
,mam2bebe,잡화,"신세계비욘드/ 스케쳐스 여성 방한화!! 밥스 스패로우 2.0 핫딜 55,978원 무배","선착순 20% 쿠폰부터 받으세요^^
쿠폰 소진시 담날 12시에 다시 도전!(29일까지)
오늘 날씨봤죠ㅠ 겨울입니다 가을이 지나갔어요
안에까지 인조퍼있어서 따뜻하고 가벼운 방한화요
반치수 크게 사래요! 저는 발볼부자라 한치수 업!!",9032,188,35,2025-10-28 0:09,0,https://cafe.naver.com/skybluezw4rh/13966416
,mam2bebe,의류,"지마켓)요즘에 스픽코듀로이 와이드팬츠 26,220원 무료반품이요","가을이 아니고 겨울바지로 알아봐야겠다 싶어서요ㅋㅋㅋ
2번 코듀로이 재질에 핏 이쁘길래 사보네요
15퍼+15퍼+4퍼 쿠폰 총 3가지 중복시키셔요~",10000,313,17,2025-10-28 0:10,0,https://cafe.naver.com/skybluezw4rh/13966418
,mam2bebe,의류,"지마켓) 딸램용! 노스페이스키즈 걸즈 앤 그루브 세트 71,160원 무배","여아꺼에요ㅎ 봄에 걸즈 상하복 너무 이쁘게
잘입혀서 가을용도 사봤어요^^ 핏이 달라요!
여자애들은 여아전용 입힌게 확실히 이쁘더라고요 
뒷태에 꽃로고가 여아티가 팍팍나네요
바지밑단을 조이면 조거로도 입을수 있어요",6997,55,13,2025-10-28 9:13,0,https://cafe.naver.com/skybluezw4rh/13966914
,mam2bebe,의류,네이버) 르샵 기모원피스 쿠폰가 29420원,"기모원피스라 애기 등원보낼때 호로록 입기 좋을 것 같아요!
겨울에 그냥 데일리로 입기 편할듯해서 공유합니다~
주머니 애호가인데 주머니 있는것도 맘에 들어요 ㅎㅎ",8087,92,17,2025-10-28 10:11,0,https://cafe.naver.com/skybluezw4rh/13967184
,mam2bebe,의류,"lf몰) 베베쥬 에브리데이 포켓 조거팬츠 페이코 8,307원 무배","날씨가 급 너무 추워졌네요ㅠ
추울땐 조거가 바람도 안들어가고 확실히 따뜻하더라구요
기모 안감이라 딱좋을것 같아요~!
색상 다양해서 고민하다가 네이비랑 크림 사봤어요~!
페이코에서 10%쿠폰 있어서 쿠폰쓰면 8,307원 나와요!",5622,185,35,2025-10-28 10:21,0,https://cafe.naver.com/skybluezw4rh/13967234
,mam2bebe,잡화,"뉴발공홈)) 뉴발란스 204L 머쉬룸 스니커즈 오픈 159,000원 (머쉬룸 품절)","이거 미우미우X뉴발 콜라보 저렴이라고 유명한 모델이예요
오늘 10시에오픈했는데 사이즈 쑥쑥빠지고있는..!

사이즈는 새고할때마다 사이즈달라져여..ㅎㅎ
사이즈없어도 계속 새로고침 ㄱㄱ

​저도 대기하다가 10분만에 결제했네요..;",22000,270,98,2025-10-28 10:23,0,https://cafe.naver.com/skybluezw4rh/13967245
,mam2bebe,의류,"lf몰) 마리떼 키즈 덕다운 롱패딩 140,472원","갑자기 한겨울급으로 추워져서 경량으론 못버틸거 같더라구요~! 
롱패딩 사두려고 보고있는데 마리떼꺼 롱패딩 가격 너무 좋은거같아요~!
페이코에서 LF 검색해서 10% 쿠폰받으면 140,472원이에요 
뽀글이 베스트도 4만원초반 나와요~! 할인가 너무 좋아서 이것저것 한번 보세요~",7489,85,13,2025-10-28 11:04,0,https://cafe.naver.com/skybluezw4rh/13967504
,mam2bebe,의류,"지마켓) 남여공용 코듀로이 밴딩 팬츠 5컬러 1+1 12,960원 무배","남편이랑 2개씩 쟁여도 3만원 안하네요
확 추워져서 안그래도 추리닝 두꺼운거 살라했는데 ㅎㅎ
싸서 별기대없이 구매해봐요~",5727,157,20,2025-10-28 11:24,0,https://cafe.naver.com/skybluezw4rh/13967614
,mam2bebe,의류,"무신사) 꼼파뇨 크래킹 후드 윈드브레이커 32,180원",배송느려요 ㅜㅜ 11월 1일로 떠요!! 몇일전에 3만원 초반에 올라온거 못샀는데 좀더싸졌네요,6375,50,19,2025-10-28 11:57,0,https://cafe.naver.com/skybluezw4rh/13967769
,mam2bebe,의류,"롯데온) 나이키 여성 미드라이즈 와이드 레그 스웻팬츠 45,750원","작년에 사려다 말았는데
가격 훨씬 싸게 떴네용
엄청 편해보여요~",8691,145,28,2025-10-28 15:47,1,https://cafe.naver.com/skybluezw4rh/13968787
,mam2bebe,의류,지그재그)밴딩 롱 스커트16.680원 무배,"가디건,자켓,패딩에도 여기저기 편하게 입을 겨울 스커트
필요 하잖아요^^
허리 밴딩이라 편하고 신경 쓰이는 골반뼈 힙 라인 툭 튀어
나오는거 없는 스커트라 좋아요 
기모 있는거 샀는데 따뜻하고 좋네요
기장 계절별로 초이스 가능 하네요",11000,330,75,2025-10-28 16:55,0,https://cafe.naver.com/skybluezw4rh/13969078
